"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-11-19",0,FALSE,"667372186894757889",FALSE,NA,NA,NA,"PacoNBCDeportes","275239353",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@PacoNBCDeportes @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/NBshltBwaY",FALSE
"2015-11-19",0,FALSE,"667372100303343617",FALSE,NA,NA,NA,"abiparra_hdz","1257994694",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@abiparra_hdz  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/Bw25SBfX6h",FALSE
"2015-11-19",2,FALSE,"667371979826139136",FALSE,NA,NA,NA,NA,NA,2,FALSE,"HarkenUK","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Harken sponsors @Elliot_Hanson in the lead up to @Olympics in @Rio2016_en https://t.co/VRhf2tYWi2 @BritishSailing https://t.co/UQIEu0ZiWA",FALSE
"2015-11-19",0,FALSE,"667371975082381312",FALSE,NA,NA,NA,"jcortecho","129691375",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@jcortecho @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/DHC2YzwoCR",FALSE
"2015-11-19",0,FALSE,"667371847353176064",TRUE,NA,NA,NA,NA,NA,2523,FALSE,"DaasMehtab","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @Olympics: Saying goodbye with Spring Mimosas #closingceremony http://t.co/f0Pvdh4XY1",FALSE
"2015-11-19",1,FALSE,"667371694689001472",FALSE,NA,NA,NA,"jbattagliotti","142258680",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@jbattagliotti @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/NHjeCaDvMn",FALSE
"2015-11-19",0,FALSE,"667371614036717568",FALSE,NA,NA,NA,"MauricioSports","262455385",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@MauricioSports @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/WA5w4Xno9b",FALSE
"2015-11-19",0,FALSE,"667371577869225984",TRUE,NA,NA,NA,NA,NA,52,FALSE,"Noemie_Frl","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667371502753460224",FALSE,NA,NA,NA,"canchallena","81430069",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@canchallena @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/3idho01NTY",FALSE
"2015-11-19",0,FALSE,"667371397493207040",FALSE,NA,NA,NA,"Lared1061","349270821",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@Lared1061 @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/qMbcpqaCLU",FALSE
"2015-11-19",0,FALSE,"667371280790777856",TRUE,NA,NA,NA,NA,NA,1,FALSE,"EstadioDiario","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @gabrielfcordero: @estadiodiario  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/1N…",FALSE
"2015-11-19",0,FALSE,"667371263556509696",FALSE,NA,NA,NA,"Vision45TV","279230743",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@Vision45TV @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/Pi1Odi7lcu",FALSE
"2015-11-19",0,FALSE,"667371179385188352",FALSE,NA,NA,NA,"ClauFutbol","242633827",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@ClauFutbol  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/HqOwbw5RlM",FALSE
"2015-11-19",0,FALSE,"667371056710221825",FALSE,NA,NA,NA,"cjamado","112774790",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@cjamado @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/tnvSfxonZ6",FALSE
"2015-11-19",0,FALSE,"667370929958346752",FALSE,NA,NA,NA,"TD_Deportes","71303860",1,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@TD_Deportes @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/2Ni1PqA3KI",FALSE
